feature_id	pooled_rank	pooled_logFC	pooled_AveExpr	pooled_t	pooled_P.Value	pooled_adj.P.Val	pooled_B	Sri_Lanka_rank	Sri_Lanka_logFC	Sri_Lanka_P.Value	Sri_Lanka_adj.P.Val	United_States_rank	United_States_logFC	United_States_P.Value	United_States_adj.P.Val	pooled_direction	Sri_Lanka_direction	United_States_direction	pooled_Sri_Lanka_concordant	pooled_United_States_concordant	Sri_Lanka_United_States_concordant	all_three_concordant	pooled_FDR05	pooled_FDR10	Sri_Lanka_FDR05	United_States_FDR05	site_FDR05_count	site_direction_concordance_count	min_abs_site_logFC	mean_abs_site_logFC	stability_tier	recommended_use	bacterial_higher_stable	viral_higher_stable
NM_001039570	46	2.09284144783977	5.2770062896782	12.2865216212423	4.31259134696329e-27	1.87494596408519e-24	50.850501813539	138	2.16952352867676	1.87596661626929e-18	2.71865625788185e-16	12	2.15199830018387	1.83781056121018e-11	2.86526813314588e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.15199830018387	2.16076091443032	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_005621	82	2.31189566343272	9.81978529993617	11.3842824041564	3.57006179206776e-24	8.70703241214184e-22	44.2355660620912	250	2.22973879171599	6.77216020186333e-15	5.41745727508259e-13	7	2.57998561078915	9.93946982192054e-12	2.8397065281227e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.22973879171599	2.40486220125257	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NR_137422	89	2.64325730659584	3.36673965081042	11.2910005099086	7.0980756603726e-24	1.5949934284471e-21	43.5590886270522	148	2.81416866651222	6.72971033264705e-18	9.09374844206813e-16	70	2.63246463371614	1.93470159244635e-09	5.46628976505366e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.63246463371614	2.72331665011418	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001039617	93	4.43643979087893	1.29627674976582	11.2380584006837	1.22581356530691e-23	2.63602639705085e-21	43.0245078794139	144	4.81792902057645	4.39984055661348e-18	6.11058411748007e-16	172	4.06969036979201	3.03755536057136e-08	3.5318645148876e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.06969036979201	4.44380969518423	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NR_135618	99	4.34658364269862	0.39965391284106	11.1478236399326	2.3066437478112e-23	4.65965336489659e-21	42.4017173999515	150	4.6005037439047	7.41197405516943e-18	9.88213794195556e-16	133	4.21270087557518	1.3720282173504e-08	2.06309716682636e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	4.21270087557518	4.40660230973994	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_000717	101	2.72277672186136	3.34950281941021	11.0874158182475	3.16312865031808e-23	6.26330790868429e-21	42.0882933844004	172	2.8661978481867	3.67060555673162e-17	4.26793258889974e-15	69	2.7650033077331	1.76724932679733e-09	5.12220569371301e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.7650033077331	2.8156005779599	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001177520	108	2.48669449677871	6.8427611876818	10.88841514574	1.35237618710708e-22	2.50427512647727e-20	40.6584660964821	241	2.50761003455918	2.99659227737442e-15	2.48667423050668e-13	43	2.65525595537864	3.65295935115395e-10	1.62447226920067e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.50761003455918	2.58143299496891	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_000478	109	2.44739880195037	7.11850305517804	10.8429773502546	1.88224809280705e-22	3.45349354202277e-20	40.3331376617125	244	2.46524618630913	3.79392196351259e-15	3.10961661263477e-13	49	2.61941660773794	4.04211340561431e-10	1.62447226920067e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.46524618630913	2.54233139702354	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001127501	112	2.45662243123401	6.97607628549062	10.8298048148229	2.07140833540934e-22	3.6987585089153e-20	40.2389058589317	247	2.4745779985611	4.64843038415629e-15	3.7637230466697e-13	48	2.62436620040768	4.03884688802536e-10	1.62447226920067e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.4745779985611	2.54947209948439	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_000714	114	1.43888946966934	6.82488406631103	10.767237984746	3.26276309869372e-22	5.72385957989261e-20	39.7918326010484	398	1.32636432925456	2.84984188452803e-12	1.43200974494161e-10	10	1.69770212539421	1.45843248524161e-11	2.84690777765825e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.32636432925456	1.51203322732438	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NR_135617	115	4.11135200950881	1.2080850994678	10.7808399417873	3.37118639228953e-22	5.8626397095129e-20	39.7626537403807	183	4.42267037566898	7.31979419202048e-17	7.99759326610877e-15	196	3.85367071886619	4.36205756523692e-08	4.41841035804698e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.85367071886619	4.13817054726758	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_005091	122	2.28338456408943	5.85499836940196	10.5415526021747	1.66817740883541e-21	2.72032937782745e-19	38.1863965688198	236	2.37298026371686	2.23529203949387e-15	1.89422057194229e-13	117	2.30655480080793	1.03157620886086e-08	1.74995009095689e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.30655480080793	2.3397675322624	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001319196	123	1.79187334895363	9.03348692683854	10.5405979823148	1.67969005992619e-21	2.72032937782745e-19	38.1796304786297	287	1.83844103655869	1.11966342712304e-13	7.80214246656229e-12	57	1.84034798940752	4.97131809984221e-10	1.7442349241885e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.83844103655869	1.83939451298311	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001721	124	2.48299077092359	1.2143750196371	10.5400208514919	1.68668854868045e-21	2.72032937782745e-19	38.1755400330213	300	2.54101944162657	1.87646518565796e-13	1.25091424159912e-11	45	2.50179361754281	3.83856442600705e-10	1.62447226920067e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.50179361754281	2.52140652958469	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001319197	125	1.7877586283175	9.0885558893646	10.5377813451054	1.71412154933257e-21	2.74245734920817e-19	38.1596681487732	288	1.83254027551449	1.22471595525417e-13	8.47592689513427e-12	55	1.83793824159799	4.70202994136587e-10	1.70974357813411e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.83254027551449	1.83523925855624	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001319201	126	1.79124691330894	9.02668301390622	10.5202257482886	1.94513674324428e-21	3.08736426413828e-19	38.0352883917571	295	1.83440116121959	1.39588941526919e-13	9.46318386981982e-12	51	1.84746965268713	4.26865299306363e-10	1.64954473332862e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.83440116121959	1.84093540695336	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_002964	129	1.78293930811158	10.3019044541906	10.4881758095659	2.44969581021431e-21	3.79778810143225e-19	37.808404745947	294	1.83750866727777	1.39216934142361e-13	9.46318386981982e-12	47	1.82946435109115	3.99744756299655e-10	1.62447226920067e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.82946435109115	1.83348650918446	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001319198	130	1.77063475773611	9.17872971962043	10.4763217687004	2.66766798659619e-21	4.10389938953363e-19	37.7245508524366	297	1.81887010526986	1.53911781566109e-13	1.03639115136047e-11	58	1.81679309265704	5.62669881351797e-10	1.9401439581301e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.81679309265704	1.81783159896345	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001320866	134	2.52648642130407	1.23560612393883	10.4168416576799	4.08947369918143e-21	6.10338690372608e-19	37.3043043857565	332	2.56233050852805	3.99003942363004e-13	2.4035180250957e-11	52	2.58180539333447	4.28903075819232e-10	1.64954473332862e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.56233050852805	2.57206795093126	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001318940	141	1.35968325195651	3.8024373412058	10.3661743070461	5.88062334812046e-21	8.34089264816035e-19	36.9469991312711	284	1.4072727117597	8.79896558694977e-14	6.19614481596508e-12	92	1.40836886653368	5.45338582376519e-09	1.18545938140739e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.4072727117597	1.40782078914669	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_020406	145	3.5652582353587	7.03152013584651	10.3402199625236	7.98256540998996e-21	1.10098845265096e-18	36.6494349510865	281	3.63867300986768	8.42753144099899e-14	5.97833889854155e-12	77	3.64516630224193	3.4218500925783e-09	8.88747792226928e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.63867300986768	3.64191965605481	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001080401	146	2.34600307906814	1.72801799964874	10.2942378536693	9.83864446165054e-21	1.34769212731883e-18	36.4407925382497	218	2.62788460229375	7.35846475498973e-16	6.75054755206604e-14	440	1.99215092235378	5.65105415097151e-07	2.56369017312233e-05	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.99215092235378	2.31001776232377	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_203281	149	2.45769492195331	1.28952898040091	10.2200539573286	1.67049657808137e-20	2.24216517215097e-18	35.9201341875367	395	2.44904810659097	2.55877718978067e-12	1.29551860806136e-10	40	2.57920003800933	2.36359606901677e-10	1.18173894460666e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.44904810659097	2.51412407230015	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_002863	152	1.46142136220464	7.05948329251597	10.1540890065137	2.6716227043095e-20	3.51511726733458e-18	35.4583470450473	491	1.34688301044723	3.817381247793e-11	1.55486369805728e-09	32	1.71629316828008	7.39067110977289e-11	4.61893848513587e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.34688301044723	1.53158808936365	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_000904	156	1.3372968283171	4.1815033080712	10.1373450617344	3.00927183116543e-20	3.85784790714599e-18	35.3413116348395	306	1.38016523969488	2.36117768173438e-13	1.54317622408516e-11	122	1.38852852350275	1.12860948979589e-08	1.83855351667112e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.38016523969488	1.38434688159882	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001115152	162	2.92917085408604	-1.92943773997256	10.0783147742722	4.57537670118962e-20	5.64833078068465e-18	34.9292974364612	331	2.96834944832412	3.97503039893854e-13	2.40171096520761e-11	78	3.06958073482992	3.57707385853269e-09	9.14586142763684e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.96834944832412	3.01896509157702	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001290222	164	1.35379368876111	3.73896975492077	10.0388943712344	6.04952626682401e-20	7.37710218354959e-18	34.6546726388827	354	1.37114671598077	8.00960766545103e-13	4.52497581077274e-11	96	1.44750800819623	6.18450478186147e-09	1.28837407429633e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.37114671598077	1.4093273620885	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001163940	170	1.45257456350289	6.93437504228964	10.0008826454155	7.91609526795131e-20	9.31258760375048e-18	34.3902594732184	535	1.32085817515796	1.19518114467327e-10	4.46774349763003e-09	31	1.72606284596636	7.3809483835824e-11	4.61893848513587e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.32085817515796	1.52346051056216	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_014214	186	1.29975062426486	6.04360480417686	9.81050832603508	3.02586397262907e-19	3.25345449401122e-17	33.0720243996235	557	1.18893464074617	1.94409281629811e-10	6.98023558943374e-09	36	1.57282791978035	1.064089489923e-10	5.91131269693614e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.18893464074617	1.38088128026326	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001330321	194	1.32851102661365	1.01243681962136	9.6543923286822	9.01722501801238e-19	9.26284033739474e-17	31.9987736824978	202	1.58169497536412	1.95532176102923e-16	1.93586534152592e-14	1983	0.980051675460938	0.0001386068068586	0.00139788075157092	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	0.980051675460938	1.28087332541253	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_032564	195	1.41319452152619	6.44430512534284	9.65416192515217	9.03172091500563e-19	9.26284033739474e-17	31.9971950600589	368	1.48082028007744	1.145325317534e-12	6.22428288732676e-11	134	1.4703763483972	1.38640820437729e-08	2.06916251338369e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.4703763483972	1.47559831423732	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001253891	209	1.40848747215646	6.31785336465653	9.51604889019165	2.35885047418586e-18	2.25716031738005e-16	31.0538085138673	387	1.46822570154638	2.31187847865095e-12	1.19470950115092e-10	154	1.47496074812348	2.02579296543619e-08	2.62854378802343e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.46822570154638	1.47159322483493	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_000607	214	3.03562008948105	3.01597728796026	9.44905857232738	3.74990556386645e-18	3.50440940989556e-16	30.5983531005639	448	3.02185562872901	9.85396094252712e-12	4.398869752e-10	80	3.33236990380063	4.01420387256334e-09	1.00350079059243e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.02185562872901	3.17711276626482	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_002903	217	2.89254444426752	-1.18637047961224	9.4181840444205	4.64088866819346e-18	4.27710287904152e-16	30.3889193333234	338	2.96570143200142	4.88719145912112e-13	2.89168467428885e-11	354	2.93428343719415	2.90442145088117e-07	1.64083402814047e-05	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.93428343719415	2.94999243459779	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_002638	218	3.22429711418968	5.07793540146398	9.42550267889514	4.68060474476968e-18	4.29391808672701e-16	30.3823951194314	268	3.57512050883513	3.24785109244728e-14	2.42364828350198e-12	562	2.95803941306548	1.08583093511254e-06	3.8573535430753e-05	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.95803941306548	3.26657996095031	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001013625	226	3.04037432745801	-3.53117282913606	9.33470628971096	8.24642686042281e-18	7.29735799918566e-16	29.8241870986917	364	3.2353885123148	1.06269331676981e-12	5.8386823192526e-11	296	3.03436142022247	1.61566834788425e-07	1.09161321923436e-05	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	3.03436142022247	3.13487496626864	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001171161	234	1.3533066349073	3.68883821839901	9.2677065385613	1.3060149877824e-17	1.11619631370343e-15	29.3725696179998	833	1.18533620981204	6.67755329187222e-09	1.60317392898142e-07	18	1.73245341581878	3.9074782731904e-11	4.23045626754071e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.18533620981204	1.45889481281541	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001253826	236	2.32944402855214	0.41968274095575	9.25683624079984	1.40697326007418e-17	1.19229060289083e-15	29.2994370097918	439	2.37477375929613	7.6983701483056e-12	3.50705477439553e-10	224	2.42131310068795	6.25871899999811e-08	5.58786255718581e-06	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.37477375929613	2.39804342999204	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_005576	238	2.39653469427747	-0.636003363627749	9.24965831320426	1.47784893047585e-17	1.24182776304985e-15	29.2511672404468	533	2.31931964993371	1.13623182633416e-10	4.2633208808362e-09	66	2.7424897334498	1.47655180091063e-09	4.47417567672903e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.31931964993371	2.53090469169176	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_012336	245	1.32671222553266	4.72428363643355	9.21552018922476	1.86656197563538e-17	1.52364787554008e-15	29.0218320644782	327	1.48189178155932	3.68024234007234e-13	2.2508002005843e-11	903	1.15329340135422	6.72475041660729e-06	0.000148934976280985	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.15329340135422	1.31759259145677	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_003650	247	1.50964416093747	9.23324020187079	9.2120560649268	1.91127778005333e-17	1.54751596450553e-15	28.9985823576581	271	1.66607741087512	4.74274376267202e-14	3.49940155339272e-12	920	1.37120662299513	7.12938011215817e-06	0.000154978774851143	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.37120662299513	1.51864201693513	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001329424	251	1.64535713487205	3.51127219627402	9.17280008488163	2.49869746743525e-17	1.99089444825647e-15	28.7353955901325	648	1.53558997094151	6.15599693848565e-10	1.89563959835429e-08	74	1.91020564788869	2.99356901708368e-09	8.08016701434728e-07	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.53558997094151	1.7228978094151	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001171159	258	1.32606422145979	3.82553149699298	9.08744137281172	4.46705516747026e-17	3.46266032148208e-15	28.1649290030114	950	1.14611362482973	1.94977340202214e-08	4.10458087021483e-07	19	1.71897435548361	4.17029649280364e-11	4.23045626754071e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.14611362482973	1.43254399015667	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001329095	260	2.29560983995647	0.536504869858208	9.07901753997371	4.73001988343363e-17	3.63829490956881e-15	28.1087670082785	466	2.34259095340513	1.49291969346572e-11	6.40706028961821e-10	303	2.35241867653027	1.70649634080132e-07	1.12634390494012e-05	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.34259095340513	2.3475048149677	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001171158	265	1.32007937994919	3.84129799516708	9.05971521350036	5.39194419310464e-17	4.06918837426037e-15	27.980170606133	1027	1.12589485793571	3.2555300777876e-08	6.33525375426425e-07	15	1.73155617204012	2.65998247097807e-11	3.5464659624727e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.12589485793571	1.42872551498792	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001256530	266	1.44842631069924	6.43345648039157	9.04657881022954	5.89421113324273e-17	4.43151610728276e-15	27.8927271704631	1081	1.24862971810991	4.47678948788905e-08	8.28226761963859e-07	20	1.80283329444839	4.23066780093075e-11	4.23045626754071e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.24862971810991	1.52573150627915	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NR_046308	267	1.46403623635168	6.12182264182861	9.04493973745223	5.96005346201045e-17	4.4642362991291e-15	27.8818207909792	1018	1.28537966793398	3.06589788321167e-08	6.02307384738213e-07	33	1.77841482476688	8.14408904195705e-11	4.935564750003e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.28537966793398	1.53189724635043	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001253827	269	2.27355752760335	0.502326776953196	9.02318550181199	6.90627470040061e-17	5.13451999008594e-15	27.7371573781699	418	2.39306271458834	5.11086776656794e-12	2.44526900630604e-10	465	2.2198897533395	6.41155232756623e-07	2.75596001594265e-05	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.2198897533395	2.30647623396392	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001171157	270	1.29794360128033	4.00882599536057	9.01744562845155	7.17987412048911e-17	5.31815935317266e-15	27.6990155182349	1013	1.11672708466826	2.96772510773564e-08	5.85898661694027e-07	22	1.68538496882169	5.10079197797724e-11	4.2652973328083e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.11672708466826	1.40105602674498	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001322105	273	1.3108201068194	3.89183896780884	8.98904091322168	8.70046953104473e-17	6.3736516538961e-15	27.510435211822	1004	1.12769985500332	2.87135073438573e-08	5.71953618894225e-07	27	1.70681462376828	5.98020640158522e-11	4.42956103056677e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.12769985500332	1.4172572393858	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001256531	276	1.44262102713689	6.46130798106065	8.96843590918345	9.9996373721545e-17	7.24575173209123e-15	27.3738164096485	1165	1.23594802098861	7.18030025172229e-08	1.23260793763257e-06	17	1.80504116413191	3.88373108296381e-11	4.23045626754071e-08	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.23594802098861	1.52049459256026	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_001329096	280	2.26704075695521	0.599453414571846	8.94782484453181	1.14915636809084e-16	8.20784935908883e-15	27.237308695107	440	2.39789110609832	7.76449427897832e-12	3.52913911557472e-10	462	2.20795309875169	6.24889793571229e-07	2.7050153639894e-05	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.20795309875169	2.30292210242501	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_032045	289	1.59660667186899	1.45969164239079	8.90473380401434	1.53615678260364e-16	1.06303112440451e-14	26.9524074655429	445	1.71804835927869	8.80199224893462e-12	3.95131750896328e-10	417	1.57080678135929	4.94513285114971e-07	2.36710435296413e-05	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	1.57080678135929	1.64442757031899	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
NM_024572	296	2.27534308593757	0.619581477213926	8.86777331593297	1.96938309008405e-16	1.33059771684429e-14	26.7085736419266	463	2.39158779697172	1.40977453860285e-11	6.08943434071673e-10	525	2.20713903980882	8.97485662334641e-07	3.41882204972009e-05	1	1	1	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	2	3	2.20713903980882	2.29936341839027	Tier_1_cross_site_FDR05_direction_concordant	eligible_for_site_aware_pathway_or_module_discovery	TRUE	FALSE
